,label,lang,train,True or False
17392,__label__tot,vi,__label__xuat_sac,False
17393,__label__xuat_sac,vi,__label__xuat_sac,True
17394,__label__xuat_sac,vi,__label__xuat_sac,True
17395,__label__tot,vi,__label__tot,True
17396,__label__tot,vi,__label__tot,True
17397,__label__tot,vi,__label__tot,True
17398,__label__trung_binh,vi,__label__trung_binh,True
17399,__label__tot,vi,__label__tot,True
17400,__label__trung_binh,vi,__label__trung_binh,True
17401,__label__tot,vi,__label__trung_binh,False
17402,__label__trung_binh,vi,__label__trung_binh,True
17403,__label__xuat_sac,vi,__label__xuat_sac,True
17404,__label__kem,vi,__label__kem,True
17405,__label__xuat_sac,vi,__label__tot,False
17406,__label__tot,vi,__label__tot,True
17407,__label__tot,vi,__label__tot,True
17408,__label__tot,vi,__label__tot,True
17409,__label__tot,vi,__label__tot,True
17410,__label__tot,vi,__label__tot,True
17411,__label__tot,vi,__label__tot,True
17412,__label__tot,vi,__label__tot,True
17413,__label__tot,vi,__label__tot,True
17414,__label__tot,vi,__label__tot,True
17415,__label__trung_binh,vi,__label__trung_binh,True
17416,__label__trung_binh,vi,__label__trung_binh,True
17417,__label__tot,vi,__label__tot,True
17418,__label__tot,vi,__label__tot,True
17419,__label__trung_binh,vi,__label__trung_binh,True
17420,__label__xuat_sac,vi,__label__xuat_sac,True
17421,__label__tot,vi,__label__tot,True
17422,__label__tot,vi,__label__tot,True
17423,__label__tot,vi,__label__tot,True
17424,__label__tot,vi,__label__tot,True
17425,__label__tot,vi,__label__tot,True
17426,__label__xuat_sac,vi,__label__xuat_sac,True
17427,__label__tot,vi,__label__tot,True
17428,__label__tot,vi,__label__tot,True
17429,__label__tot,vi,__label__tot,True
17430,__label__tot,vi,__label__tot,True
17431,__label__rat_kem,vi,__label__rat_kem,True
17432,__label__trung_binh,vi,__label__trung_binh,True
17433,__label__tot,vi,__label__tot,True
17434,__label__tot,vi,__label__tot,True
17435,__label__tot,vi,__label__tot,True
17436,__label__tot,vi,__label__tot,True
17437,__label__trung_binh,vi,__label__trung_binh,True
17438,__label__trung_binh,vi,__label__trung_binh,True
17439,__label__tot,vi,__label__xuat_sac,False
17440,__label__xuat_sac,vi,__label__xuat_sac,True
17441,__label__xuat_sac,vi,__label__xuat_sac,True
17442,__label__tot,vi,__label__tot,True
17443,__label__xuat_sac,vi,__label__xuat_sac,True
17444,__label__tot,vi,__label__xuat_sac,False
17445,__label__xuat_sac,vi,__label__xuat_sac,True
17446,__label__xuat_sac,vi,__label__xuat_sac,True
17447,__label__xuat_sac,vi,__label__xuat_sac,True
17448,__label__trung_binh,vi,__label__trung_binh,True
17449,__label__tot,vi,__label__tot,True
17450,__label__tot,vi,__label__tot,True
17451,__label__tot,vi,__label__tot,True
17452,__label__tot,vi,__label__tot,True
17453,__label__xuat_sac,vi,__label__xuat_sac,True
17454,__label__tot,vi,__label__tot,True
17455,__label__tot,vi,__label__tot,True
17456,__label__trung_binh,vi,__label__trung_binh,True
17457,__label__tot,vi,__label__tot,True
17458,__label__trung_binh,vi,__label__trung_binh,True
17459,__label__trung_binh,vi,__label__tot,False
17460,__label__tot,vi,__label__tot,True
17461,__label__xuat_sac,vi,__label__tot,False
17462,__label__tot,vi,__label__tot,True
17463,__label__trung_binh,vi,__label__trung_binh,True
17464,__label__tot,vi,__label__xuat_sac,False
17465,__label__kem,vi,__label__kem,True
17466,__label__tot,vi,__label__tot,True
17467,__label__tot,vi,__label__tot,True
17468,__label__trung_binh,vi,__label__trung_binh,True
17469,__label__tot,vi,__label__tot,True
17470,__label__tot,vi,__label__tot,True
17471,__label__tot,vi,__label__trung_binh,False
17472,__label__tot,vi,__label__tot,True
17473,__label__tot,vi,__label__tot,True
17474,__label__tot,vi,__label__tot,True
17475,__label__trung_binh,vi,__label__trung_binh,True
17476,__label__tot,vi,__label__tot,True
17477,__label__tot,vi,__label__tot,True
17478,__label__xuat_sac,vi,__label__tot,False
17479,__label__tot,vi,__label__trung_binh,False
17480,__label__tot,vi,__label__tot,True
17481,__label__tot,vi,__label__tot,True
17482,__label__tot,vi,__label__tot,True
17483,__label__trung_binh,vi,__label__trung_binh,True
17484,__label__xuat_sac,vi,__label__xuat_sac,True
17485,__label__tot,vi,__label__tot,True
17486,__label__tot,vi,__label__tot,True
17487,__label__tot,vi,__label__tot,True
17488,__label__trung_binh,vi,__label__trung_binh,True
17489,__label__tot,vi,__label__tot,True
17490,__label__tot,vi,__label__tot,True
17491,__label__tot,vi,__label__tot,True
17492,__label__tot,vi,__label__tot,True
17493,__label__trung_binh,vi,__label__trung_binh,True
17494,__label__tot,vi,__label__tot,True
17495,__label__tot,vi,__label__tot,True
17496,__label__trung_binh,vi,__label__trung_binh,True
17497,__label__tot,vi,__label__tot,True
17498,__label__tot,vi,__label__tot,True
17499,__label__kem,vi,__label__kem,True
17500,__label__trung_binh,vi,__label__trung_binh,True
17501,__label__tot,vi,__label__tot,True
17502,__label__tot,vi,__label__xuat_sac,False
17503,__label__trung_binh,vi,__label__trung_binh,True
17504,__label__tot,vi,__label__tot,True
17505,__label__trung_binh,vi,__label__trung_binh,True
17506,__label__kem,vi,__label__kem,True
17507,__label__trung_binh,vi,__label__trung_binh,True
17508,__label__tot,vi,__label__tot,True
17509,__label__tot,vi,__label__tot,True
17510,__label__tot,vi,__label__tot,True
17511,__label__tot,vi,__label__tot,True
17512,__label__xuat_sac,vi,__label__xuat_sac,True
17513,__label__xuat_sac,vi,__label__tot,False
17514,__label__tot,vi,__label__tot,True
17515,__label__xuat_sac,vi,__label__xuat_sac,True
17516,__label__xuat_sac,vi,__label__tot,False
17517,__label__xuat_sac,vi,__label__xuat_sac,True
17518,__label__xuat_sac,vi,__label__xuat_sac,True
17519,__label__xuat_sac,vi,__label__tot,False
17520,__label__xuat_sac,vi,__label__xuat_sac,True
17521,__label__tot,vi,__label__tot,True
17522,__label__xuat_sac,vi,__label__tot,False
17523,__label__xuat_sac,vi,__label__xuat_sac,True
17524,__label__xuat_sac,vi,__label__xuat_sac,True
17525,__label__xuat_sac,vi,__label__xuat_sac,True
17526,__label__tot,vi,__label__tot,True
17527,__label__xuat_sac,vi,__label__xuat_sac,True
17528,__label__xuat_sac,vi,__label__xuat_sac,True
17529,__label__trung_binh,vi,__label__trung_binh,True
17530,__label__xuat_sac,vi,__label__tot,False
17531,__label__tot,vi,__label__tot,True
17532,__label__xuat_sac,vi,__label__xuat_sac,True
17533,__label__xuat_sac,vi,__label__xuat_sac,True
17534,__label__tot,vi,__label__tot,True
17535,__label__tot,vi,__label__tot,True
17536,__label__tot,vi,__label__tot,True
17537,__label__tot,vi,__label__tot,True
17538,__label__kem,vi,__label__kem,True
17539,__label__tot,vi,__label__tot,True
17540,__label__tot,vi,__label__tot,True
17541,__label__xuat_sac,vi,__label__xuat_sac,True
17542,__label__xuat_sac,vi,__label__tot,False
17543,__label__xuat_sac,vi,__label__xuat_sac,True
17544,__label__trung_binh,vi,__label__trung_binh,True
17545,__label__xuat_sac,vi,__label__xuat_sac,True
17546,__label__trung_binh,vi,__label__trung_binh,True
17547,__label__tot,vi,__label__tot,True
17548,__label__tot,vi,__label__tot,True
17549,__label__tot,vi,__label__tot,True
17550,__label__tot,vi,__label__tot,True
17551,__label__tot,vi,__label__xuat_sac,False
17552,__label__xuat_sac,vi,__label__xuat_sac,True
17553,__label__tot,vi,__label__tot,True
17554,__label__tot,vi,__label__tot,True
17555,__label__tot,vi,__label__tot,True
17556,__label__trung_binh,vi,__label__tot,False
17557,__label__trung_binh,vi,__label__trung_binh,True
17558,__label__trung_binh,vi,__label__trung_binh,True
17559,__label__tot,vi,__label__tot,True
17560,__label__tot,vi,__label__tot,True
17561,__label__tot,vi,__label__tot,True
17562,__label__tot,vi,__label__tot,True
17563,__label__tot,vi,__label__tot,True
17564,__label__tot,vi,__label__tot,True
17565,__label__tot,vi,__label__xuat_sac,False
17566,__label__xuat_sac,vi,__label__xuat_sac,True
17567,__label__tot,vi,__label__tot,True
17568,__label__tot,vi,__label__tot,True
17569,__label__tot,vi,__label__tot,True
17570,__label__tot,vi,__label__tot,True
17571,__label__tot,vi,__label__tot,True
17572,__label__tot,vi,__label__tot,True
17573,__label__xuat_sac,vi,__label__tot,False
17574,__label__tot,vi,__label__tot,True
17575,__label__trung_binh,vi,__label__trung_binh,True
17576,__label__tot,vi,__label__tot,True
17577,__label__tot,vi,__label__tot,True
17578,__label__tot,vi,__label__tot,True
17579,__label__tot,vi,__label__tot,True
17580,__label__xuat_sac,vi,__label__xuat_sac,True
17581,__label__tot,vi,__label__tot,True
17582,__label__tot,vi,__label__tot,True
17583,__label__trung_binh,vi,__label__trung_binh,True
17584,__label__tot,vi,__label__tot,True
17585,__label__trung_binh,vi,__label__tot,False
17586,__label__tot,vi,__label__tot,True
17587,__label__tot,vi,__label__tot,True
17588,__label__tot,vi,__label__tot,True
17589,__label__tot,vi,__label__tot,True
17590,__label__trung_binh,vi,__label__trung_binh,True
17591,__label__trung_binh,vi,__label__trung_binh,True
17592,__label__tot,vi,__label__tot,True
17593,__label__tot,vi,__label__tot,True
17594,__label__trung_binh,vi,__label__xuat_sac,False
17595,__label__tot,vi,__label__tot,True
17596,__label__xuat_sac,vi,__label__tot,False
17597,__label__tot,vi,__label__tot,True
17598,__label__tot,vi,__label__tot,True
17599,__label__tot,vi,__label__tot,True
17600,__label__tot,vi,__label__tot,True
17601,__label__tot,vi,__label__tot,True
17602,__label__trung_binh,vi,__label__trung_binh,True
17603,__label__xuat_sac,vi,__label__xuat_sac,True
17604,__label__trung_binh,vi,__label__trung_binh,True
17605,__label__trung_binh,vi,__label__trung_binh,True
17606,__label__tot,vi,__label__tot,True
17607,__label__xuat_sac,vi,__label__tot,False
17608,__label__tot,vi,__label__tot,True
17609,__label__kem,vi,__label__kem,True
17610,__label__trung_binh,vi,__label__trung_binh,True
17611,__label__tot,vi,__label__tot,True
17612,__label__tot,vi,__label__tot,True
17613,__label__trung_binh,vi,__label__trung_binh,True
17614,__label__tot,vi,__label__tot,True
17615,__label__tot,vi,__label__tot,True
17616,__label__tot,vi,__label__tot,True
17617,__label__tot,vi,__label__trung_binh,False
17618,__label__tot,vi,__label__tot,True
17619,__label__tot,vi,__label__tot,True
17620,__label__tot,vi,__label__tot,True
17621,__label__tot,vi,__label__tot,True
17622,__label__tot,vi,__label__tot,True
17623,__label__tot,vi,__label__tot,True
17624,__label__tot,vi,__label__tot,True
17625,__label__tot,vi,__label__tot,True
17626,__label__tot,vi,__label__tot,True
17627,__label__tot,vi,__label__tot,True
17628,__label__tot,vi,__label__tot,True
17629,__label__tot,vi,__label__tot,True
17630,__label__tot,vi,__label__tot,True
17631,__label__tot,vi,__label__tot,True
17632,__label__tot,vi,__label__tot,True
17633,__label__kem,vi,__label__kem,True
17634,__label__trung_binh,vi,__label__tot,False
17635,__label__tot,vi,__label__tot,True
17636,__label__tot,vi,__label__tot,True
17637,__label__tot,vi,__label__tot,True
17638,__label__trung_binh,vi,__label__trung_binh,True
17639,__label__trung_binh,vi,__label__trung_binh,True
17640,__label__tot,vi,__label__tot,True
17641,__label__tot,vi,__label__tot,True
17642,__label__trung_binh,vi,__label__trung_binh,True
17643,__label__tot,vi,__label__trung_binh,False
17644,__label__trung_binh,vi,__label__trung_binh,True
17645,__label__tot,vi,__label__tot,True
17646,__label__tot,vi,__label__tot,True
17647,__label__tot,vi,__label__tot,True
17648,__label__trung_binh,vi,__label__trung_binh,True
17649,__label__tot,vi,__label__tot,True
17650,__label__xuat_sac,vi,__label__xuat_sac,True
17651,__label__trung_binh,vi,__label__trung_binh,True
17652,__label__tot,vi,__label__tot,True
17653,__label__kem,vi,__label__kem,True
17654,__label__xuat_sac,vi,__label__xuat_sac,True
17655,__label__tot,vi,__label__tot,True
17656,__label__tot,vi,__label__tot,True
17657,__label__tot,vi,__label__tot,True
17658,__label__xuat_sac,vi,__label__xuat_sac,True
17659,__label__tot,vi,__label__tot,True
17660,__label__kem,vi,__label__kem,True
17661,__label__xuat_sac,vi,__label__xuat_sac,True
17662,__label__xuat_sac,vi,__label__xuat_sac,True
17663,__label__xuat_sac,vi,__label__xuat_sac,True
17664,__label__trung_binh,vi,__label__tot,False
17665,__label__tot,vi,__label__tot,True
17666,__label__trung_binh,vi,__label__trung_binh,True
17667,__label__tot,vi,__label__tot,True
17668,__label__tot,vi,__label__tot,True
17669,__label__tot,vi,__label__tot,True
17670,__label__tot,vi,__label__tot,True
17671,__label__tot,vi,__label__tot,True
17672,__label__tot,vi,__label__tot,True
17673,__label__xuat_sac,vi,__label__xuat_sac,True
17674,__label__tot,vi,__label__tot,True
17675,__label__xuat_sac,vi,__label__xuat_sac,True
17676,__label__tot,vi,__label__tot,True
17677,__label__tot,vi,__label__tot,True
17678,__label__tot,vi,__label__tot,True
17679,__label__tot,vi,__label__tot,True
17680,__label__tot,vi,__label__tot,True
17681,__label__tot,vi,__label__tot,True
17682,__label__tot,vi,__label__tot,True
17683,__label__tot,vi,__label__tot,True
17684,__label__tot,vi,__label__tot,True
17685,__label__xuat_sac,vi,__label__xuat_sac,True
17686,__label__tot,vi,__label__tot,True
17687,__label__xuat_sac,vi,__label__xuat_sac,True
17688,__label__tot,vi,__label__tot,True
17689,__label__xuat_sac,vi,__label__xuat_sac,True
17690,__label__tot,vi,__label__tot,True
17691,__label__xuat_sac,vi,__label__xuat_sac,True
17692,__label__xuat_sac,vi,__label__xuat_sac,True
17693,__label__tot,vi,__label__xuat_sac,False
17694,__label__tot,vi,__label__tot,True
17695,__label__kem,vi,__label__kem,True
17696,__label__trung_binh,vi,__label__trung_binh,True
17697,__label__tot,vi,__label__tot,True
17698,__label__trung_binh,vi,__label__tot,False
17699,__label__tot,vi,__label__tot,True
17700,__label__xuat_sac,vi,__label__xuat_sac,True
17701,__label__tot,vi,__label__tot,True
17702,__label__xuat_sac,vi,__label__tot,False
17703,__label__trung_binh,vi,__label__trung_binh,True
17704,__label__tot,vi,__label__tot,True
17705,__label__tot,vi,__label__tot,True
17706,__label__xuat_sac,vi,__label__xuat_sac,True
17707,__label__trung_binh,vi,__label__trung_binh,True
17708,__label__trung_binh,vi,__label__trung_binh,True
17709,__label__tot,vi,__label__tot,True
17710,__label__trung_binh,vi,__label__trung_binh,True
17711,__label__trung_binh,vi,__label__trung_binh,True
17712,__label__trung_binh,vi,__label__trung_binh,True
17713,__label__tot,vi,__label__tot,True
17714,__label__tot,vi,__label__tot,True
17715,__label__xuat_sac,vi,__label__tot,False
17716,__label__xuat_sac,vi,__label__xuat_sac,True
17717,__label__tot,vi,__label__tot,True
17718,__label__tot,vi,__label__tot,True
17719,__label__tot,vi,__label__xuat_sac,False
17720,__label__tot,vi,__label__tot,True
17721,__label__xuat_sac,vi,__label__tot,False
17722,__label__trung_binh,vi,__label__trung_binh,True
17723,__label__tot,vi,__label__tot,True
17724,__label__tot,vi,__label__tot,True
17725,__label__rat_kem,vi,__label__rat_kem,True
17726,__label__xuat_sac,vi,__label__xuat_sac,True
17727,__label__trung_binh,vi,__label__trung_binh,True
17728,__label__kem,vi,__label__trung_binh,False
17729,__label__rat_kem,vi,__label__rat_kem,True
17730,__label__tot,vi,__label__tot,True
17731,__label__trung_binh,vi,__label__tot,False
17732,__label__kem,vi,__label__kem,True
17733,__label__trung_binh,vi,__label__trung_binh,True
17734,__label__tot,vi,__label__tot,True
17735,__label__trung_binh,vi,__label__trung_binh,True
17736,__label__trung_binh,vi,__label__trung_binh,True
17737,__label__tot,vi,__label__tot,True
17738,__label__trung_binh,vi,__label__trung_binh,True
17739,__label__tot,vi,__label__tot,True
17740,__label__trung_binh,vi,__label__trung_binh,True
17741,__label__tot,vi,__label__tot,True
17742,__label__xuat_sac,vi,__label__tot,False
17743,__label__tot,vi,__label__tot,True
17744,__label__tot,vi,__label__tot,True
17745,__label__xuat_sac,vi,__label__tot,False
17746,__label__xuat_sac,vi,__label__xuat_sac,True
17747,__label__trung_binh,vi,__label__trung_binh,True
17748,__label__tot,vi,__label__tot,True
17749,__label__trung_binh,vi,__label__trung_binh,True
17750,__label__tot,vi,__label__tot,True
17751,__label__tot,vi,__label__tot,True
17752,__label__tot,vi,__label__tot,True
17753,__label__tot,vi,__label__tot,True
17754,__label__tot,vi,__label__tot,True
17755,__label__kem,vi,__label__kem,True
17756,__label__trung_binh,vi,__label__trung_binh,True
17757,__label__trung_binh,vi,__label__tot,False
17758,__label__tot,vi,__label__tot,True
17759,__label__tot,vi,__label__tot,True
17760,__label__tot,vi,__label__tot,True
17761,__label__xuat_sac,vi,__label__xuat_sac,True
17762,__label__trung_binh,vi,__label__trung_binh,True
17763,__label__tot,vi,__label__tot,True
17764,__label__trung_binh,vi,__label__trung_binh,True
17765,__label__trung_binh,vi,__label__trung_binh,True
17766,__label__tot,vi,__label__tot,True
17767,__label__tot,vi,__label__tot,True
17768,__label__tot,vi,__label__tot,True
17769,__label__tot,vi,__label__tot,True
17770,__label__tot,vi,__label__tot,True
17771,__label__trung_binh,vi,__label__trung_binh,True
17772,__label__tot,vi,__label__tot,True
17773,__label__tot,vi,__label__tot,True
17774,__label__tot,vi,__label__tot,True
17775,__label__tot,vi,__label__trung_binh,False
17776,__label__xuat_sac,vi,__label__tot,False
17777,__label__trung_binh,vi,__label__trung_binh,True
